, Proceso1, Proceso2, Proceso3, Proceso4, Proceso5, Proceso6, Proceso7, Proceso8, Proceso9, Proceso10, Proceso11, Proceso12, Proceso13, Proceso14, Proceso15, Proceso16,  Proceso 17,  Proceso 18,  Proceso 19,  Proceso 20, Proceso21, Proceso22, Proceso23, Proceso24, Proceso25, Proceso26, Proceso27, Proceso28, Proceso29, Proceso30, Proceso31, Proceso32, Proceso33, Proceso34, Proceso35, Proceso36, Proceso37, Proceso38, Proceso39, Proceso40, Proceso41, Proceso42, Proceso43, Proceso44, Proceso45, Proceso46, Proceso47, Proceso48, Proceso49, Proceso50,El sol de Puebla1,El sol de Puebla2,El sol de Puebla3,El sol de Puebla4,El sol de Puebla5,El sol de Puebla6,El sol de Puebla8,El sol de Puebla9,El sol de Puebla10,EL sol de Puebla11,El sol de Puebla12,El sol de Puebla13,El sol de Puebla14,El sol de Puebla15,El sol de Puebla16,El sol de Puebla17,El Sol de Puebla 18,El Sol de Puebla 19,El Sol de Puebla 20,El Sol de Puebla 21,El Sol de Puebla 22,El Sol de Puebla 23,El Sol de Puebla 24,El Sol de Puebla 25,El Sol de Puebla 26,El Sol de Puebla 27,El Sol de Puebla 28,El Sol de Puebla 29,El Sol de Puebla 30,El Sol de Puebla 31,El Sol de Puebla 32,El Sol de Puebla 33,El Sol de Puebla 34, El Sol de Puebla 34, El Sol de Puebla 35, El Sol de Puebla 36, El Sol de Puebla 37, El Sol de Puebla 38, El Sol de Puebla 39, El Sol de Puebla 40, El Sol de Puebla 41, El Sol de Puebla 42, El Sol de Puebla 43, El Sol de Puebla 44, El Sol de Puebla 45, El Sol de Puebla 46, El Sol de Puebla 47, El Sol de Puebla 48, El Sol de Puebla 49, El Sol de Puebla 50, El Sol de Puebla 51
 Proceso25,0.05041381828039117,0.0642147677650367,0.06652441727911888,0.07468747140821166,0.06924420868994913,0.10952006778512008,0.0297281732283538,0.04985711988570339,0.1302607826091329,0.10431214740568591,0.05892974110718292,0.05829005220218338,0.04587346041883649,0.05117785010666309,0.0785086095630482,0.055581293595183004,0.04610098919566996,0.09591891427711623,0.07585750276991751,0.06464025786057179,0.056486900717448524,0.09611317834414579,0.05350101424280784,0.040701676943635835,1.0000000000000002,0.10020060200702532,0.07115001212124498,0.10066774021305762,0.1008822872939866,0.10870308945259417,0.04680953201363736,0.0424838653260447,0.03484689431025264,0.06545075915650879,0.05905546548144746,0.06693827641006582,0.07748338996087142,0.04552809416685619,0.07409087549304098,0.07627969647376046,0.038324040381224285,0.04466960987437187,0.04049906346998576,0.055022673451584056,0.0176329550492797,0.024793219089307976,0.04303619801645806,0.02655673294380993,0.0352659100985594,0.028565053154954827,0.06859524558856767,0.04701185321513292,0.07883102820744822,0.034186939665054455,0.06942101345006232,0.039534905993621056,0.025482701458652817,0.04060418775707182,0.02259760781674327,0.0258716841902111,0.025623763633186126,0.033616986815582894,0.06287639367976475,0.046605456289084815,0.04085304108423919,0.06246798116472587,0.03896940660995718,0.03897024199387337,0.05455278719244712,0.03098285510111158,0.035521463514445815,0.033095169616074775,0.03983509941571489,0.02284455275594515,0.03211228786517091,0.08877031782049932,0.0219658533920289,0.04489428618394306,0.023825516496603704,0.05514121308708477,0.027139105176469905,0.030632806924204763,0.026602351575932475,0.10993616966431374,0.054722045657746896,0.06151994825684923,0.08775173322577631,0.15811113804721105,0.13059336228185034,0.07051644380437683,0.11831187319991963,0.040025147662262776,0.05718587021416621,0.033634590917760575,0.03665546809538017,0.0744047600891813,0.04244876743692782,0.04427622283478366,0.07085252515814199,0.045581778698282914,0.055145125807272315
 Proceso26,0.04932636236669901,0.023076310020436034,0.09879648084666863,0.27236915080689045,0.12321753459301166,0.09216834022291708,0.15709966108391746,0.03948992518393949,0.11574074074074076,0.08079914082097288,0.10307617285206183,0.18104362112539896,0.09184584573651446,0.0718247697827694,0.08463889584616804,0.0885979480081963,0.06998677123677122,0.16144414998448708,0.05125902420246658,0.1065911996780093,0.050662741084369224,0.07569504369924579,0.07415820138576829,0.0641101515517358,0.10020060200702532,1.0,0.09679529794542767,0.14186199959726165,0.054717565516458275,0.11820135721116252,0.0717128802631293,0.06992859693478373,0.07245235560022187,0.06804138174397717,0.026692588859936375,0.06494859166470549,0.04091442746214771,0.06310687047189611,0.10079616509643685,0.1238176461107955,0.03652087417410648,0.052811489091177805,0.06549210399944798,0.04085752815378834,0.07637870574028817,0.048112522432468816,0.06391374907061421,0.05828330542839123,0.08248900219951122,0.06681531047810611,0.06431912195801066,0.05701808108946901,0.031219527052723135,0.03948900147541021,0.04373865675678983,0.0365331082900794,0.04495499871642013,0.047623063901062024,0.046984098573493956,0.05020533967305911,0.04972423702485647,0.04236071398127908,0.06140359726994743,0.08075026385191818,0.02831337023067132,0.06277585696049084,0.06559063739366523,0.04321358157014429,0.04670404485981708,0.05214822064645531,0.045133546692422005,0.03784562942621865,0.06748593260129511,0.03518336091006242,0.07948412434547042,0.08249626512005713,0.022249768998057314,0.037337006369146226,0.04481929926822359,0.05541297863068167,0.029258241983571957,0.030665836341416137,0.04860629503034326,0.07809651315075947,0.066369347798667,0.0200643088476282,0.08688100585711449,0.09496897156909886,0.07709964039295825,0.08524136337343455,0.106113164698426,0.03278315801956013,0.033375078288117255,0.06060754254364976,0.041570549660527,0.06094226130015963,0.02715627232967842,0.053700186044068864,0.039283710065919304,0.029160592175990218,0.07643711811704534
 Proceso27,0.06486194637983224,0.04421599316417494,0.09145869960711629,0.07389947848492986,0.08391215994372819,0.07913465474858855,0.042670412968703074,0.09736401414961877,0.09131631881644124,0.08052421906425285,0.07365221140919893,0.0708290221030592,0.10590876515758153,0.07835548165940233,0.07949738465856249,0.15499873069609924,0.04321383063906093,0.05994121151516385,0.058070543747230155,0.0658154958301563,0.03997153454666463,0.06927676055009692,0.05432961691815842,0.04855793112227452,0.07115001212124498,0.09679529794542767,1.0000000000000004,0.10642076434481706,0.05516253749946696,0.08608401116456135,0.04310821020246214,0.046460441709472174,0.0476357933015426,0.08052421906425286,0.04492742776695037,0.10736562541900382,0.04438552023962857,0.07966338651905386,0.10503361613660642,0.08561488499534015,0.06810577909107095,0.054597926567410145,0.059053144472456826,0.06876903752189445,0.06749202453235816,0.037959480900056165,0.06723496266492936,0.04840416212369677,0.053029447846852824,0.08590670096361043,0.0706032003611622,0.07711838774061341,0.0615784093699315,0.04569510842863056,0.096624133200143,0.039632499291992834,0.04306862566373093,0.04098906691288618,0.033980086203150975,0.02546399390493915,0.025219980121121335,0.026737167489683734,0.056259615502091014,0.05096782198711418,0.06529710853079304,0.04098906691288618,0.03652887642388295,0.09375945935858374,0.04211226300773799,0.055664786442251285,0.055032321938577794,0.11762707107250504,0.09680832424739351,0.03331046593966991,0.07023612691865513,0.06839685034987589,0.02402190203944383,0.06873507602149007,0.07072243351672197,0.14171097609381328,0.04946563455803788,0.04094456677283903,0.03702667296781771,0.09618113536990677,0.05610388187211543,0.0474905935067156,0.054837413890154695,0.07492795389048992,0.08992192006470015,0.07711692666825287,0.060887579138797616,0.031833878589891326,0.0559555753548785,0.08092228579674057,0.05830762853645391,0.11835519604701861,0.024996493084983994,0.02824533106158182,0.038742232960858984,0.0345103795989655,0.10287634337323867
 Proceso28,0.05781571056872649,0.06955167740560156,0.05558396087877885,0.1015311918696013,0.08600284817086823,0.08442761721488591,0.27685296543456783,0.04463328194692459,0.09767547513254081,0.13671718540493266,0.14849642445687605,0.09620503902496429,0.056784020811517795,0.10155798230973707,0.08503348491224333,0.11610129690517046,0.07642723006446789,0.21308208036826196,0.0739458394162166,0.05897607216788415,0.053212520131691476,0.12167669801420884,0.12239931215944654,0.08759628759644836,0.10066774021305762,0.14186199959726165,0.10642076434481706,0.9999999999999998,0.06413477051899194,0.12788721666732722,0.0754780272794114,0.07641729089672128,0.10311935175539921,0.09114479026995512,0.04111944677929549,0.08700184525768444,0.04624331821620479,0.076081291909346,0.057320422548350916,0.08665711276821737,0.046697808923497175,0.04025066732250964,0.06266421918931453,0.04378454098463934,0.049110262753807025,0.04143156381624273,0.09417718476029699,0.0493094938467301,0.049110262753807025,0.03977884767742322,0.06742850048342912,0.027278048138251243,0.052275122370650455,0.03702822702355486,0.05273108122067257,0.027527570050901694,0.038712497370986344,0.060893743337065126,0.0314687598983325,0.140509752879313,0.1391632902391088,0.029790740628540716,0.07561983167044206,0.04056336199961562,0.03500968370490968,0.06524329643256978,0.06589642290863092,0.04341504458101015,0.03128118701001692,0.06780055403925389,0.03709960415849578,0.04378298610827441,0.05239133721215073,0.05302108018774304,0.0670779326385024,0.05899993792300048,0.07529599355677152,0.04584686652395847,0.04265834038395592,0.07294862043591403,0.02519540981445962,0.018959262392869297,0.04714900596269365,0.08420162104990334,0.06191599485021904,0.06047354776828508,0.09892418740146806,0.06972394905350084,0.06062015052346326,0.07079470922655612,0.0823788066649172,0.030402456077170622,0.025148005426627203,0.0374708287515429,0.032483385516902864,0.07535553962662109,0.0136414378420972,0.030828878810803192,0.029600138923644697,0.053710322837652105,0.054207155470467984
 Proceso29,0.08366957239914087,0.054114835946627624,0.029408111849565696,0.0550278529991562,0.054505069313640395,0.08721816442582704,0.015219344061984356,0.035653077380122036,0.030398647509143485,0.027922940725548143,0.08683590620442025,0.08841956608501766,0.0510289771352536,0.06055229049103625,0.07409974925925421,0.1391126198410036,0.04395606589019215,0.035335323416100364,0.05005433934654609,0.1764938270649616,0.07711594613503317,0.031809396578954145,0.05217115169453765,0.08419083402725214,0.1008822872939866,0.054717565516458275,0.05516253749946696,0.06413477051899194,0.9999999999999998,0.07846516835273655,0.03139163379337365,0.08538740924859403,0.05946624771565308,0.06205097939010699,0.028042626811151106,0.08935341032175405,0.04365538837195472,0.047652149610267786,0.05494508236274019,0.10413708115959978,0.04359999982560001,0.09565956792391425,0.0655281095570376,0.03934699073527997,0.016048346247960987,0.018052114960187528,0.03916869322434664,0.06445380547288412,0.02407251937194148,0.03249752114300686,0.0587584406767057,0.053483838645184315,0.03758164337180483,0.04494343412853375,0.06892625712071603,0.035982049434881126,0.03162636112574592,0.02558439607844461,0.11825935262863692,0.03532003666504269,0.03498157539210194,0.04172175256670259,0.05202356681132232,0.07423009192684893,0.06864319121376727,0.03411252810459282,0.05066767057205839,0.04965538159606887,0.043809113734296815,0.07049634973596701,0.06465856053292965,0.05271179983085469,0.05639707978877361,0.02772212912187175,0.06680337072217486,0.08446525847276445,0.10303498600771789,0.057203722581381,0.055759898518729194,0.04767658136693141,0.13722340908278471,0.037173265679152794,0.06162977190569628,0.08504811895477657,0.08715765927499602,0.08892748084691651,0.110290877418841,0.043170681521321974,0.08364040472915923,0.07761228608803292,0.04433866722634251,0.07947978521080701,0.05752539553467988,0.05204035574649481,0.07885416151964238,0.028728966434323978,0.03863405286993101,0.04701349516979739,0.08705511366009039,0.05425028483820782,0.09152191310980187
 Proceso30,0.10148815029895558,0.10544063148889007,0.14931257972044568,0.17703960262579094,0.06695785841643613,0.074535599249993,0.19364889769469518,0.06647714865681267,0.13248943335756677,0.09545044354015156,0.08948723423370634,0.11586219751356502,0.0515376171863038,0.1363341341478988,0.07915594835766297,0.09078412990032035,0.1980664552611281,0.1811828664028692,0.09145179418748722,0.09015097259596369,0.09820744503291315,0.10024074015478657,0.08025271507701762,0.08633817471700503,0.10870308945259417,0.11820135721116251,0.08608401116456135,0.12788721666732722,0.07846516835273655,1.0000000000000002,0.06515107796914997,0.046811621979179034,0.06437091502552664,0.055149145156532006,0.04393563749860989,0.05900572873391187,0.04304696805483794,0.0655108432649497,0.044821072850039764,0.12958819553572093,0.026082026547865057,0.04496223689616145,0.027999769002858586,0.04279604925109129,0.013714724592494839,0.019283901684144244,0.05260057997893116,0.055081450595643414,0.04114417377748451,0.044435188077699375,0.15691956255848097,0.015235549421202445,0.017518266842427594,0.029544708306822882,0.06135786899500443,0.02562485726193483,0.050451351302360295,0.06802170238514357,0.052728535878931296,0.07445406529751217,0.07374059441538394,0.040408898342411674,0.06891101202419211,0.036249227411174346,0.04155200172891298,0.03401085119257179,0.04979498245100641,0.04849702251314324,0.032446911612821275,0.027540725297821703,0.027628215909441606,0.04504687313477796,0.04475367860896027,0.03948499948734157,0.0660095735771501,0.058060238146637966,0.05782549981960079,0.05121350304778964,0.0344151468449797,0.06647678458100052,0.023453896546539944,0.01853123291652753,0.07147808864174818,0.05985502712621092,0.05320278019456134,0.028146800222825022,0.03575123790804422,0.06968705665702585,0.05266806531497233,0.09183673469387756,0.08119563052238732,0.01698061825179273,0.06086539878198577,0.07586581686362084,0.0336939112449485,0.06488592427567409,0.012698538116692462,0.025828180832902756,0.041331254454131765,0.043634488475497855,0.04036827424833313
 Proceso31,0.04244802621862576,0.03404301238101354,0.11659853131406855,0.10908838476079907,0.07270999656345574,0.03799164275778883,0.07788626752506425,0.03276954834022554,0.06829798120298028,0.06273570165356195,0.08033449440059626,0.10374264894873243,0.02605660274361166,0.08764469707403791,0.07432284493983331,0.13638565287028864,0.04937901531675568,0.07938942855099575,0.04653487878375666,0.08659991663262731,0.04416426150303161,0.0625341266532444,0.07814348399764845,0.07944520818609854,0.04680953201363736,0.0717128802631293,0.04310821020246214,0.0754780272794114,0.03139163379337365,0.06515107796914997,1.0,0.0615347575450446,0.07125623454089658,0.04182380110237462,0.05512902995017603,0.07300154374232662,0.07167566226204293,0.04189389841376955,0.036473136313512726,0.07183270136634062,0.04897902065615081,0.059103706069376344,0.03680622298613152,0.03616470750042586,0.02704239514403913,0.0354886720493838,0.05657273322297303,0.03167745122672046,0.02704239514403913,0.03285612589755588,0.02887832029526252,0.03204386603365216,0.023028091255578448,0.03106965980726816,0.01613121456790173,0.04042122820117304,0.026053991149207926,0.025547373476323694,0.06931265215416761,0.07935508313361894,0.0785946472737574,0.04999365355227649,0.05844182026721678,0.08040986643927864,0.03534292740054162,0.05109474695264738,0.031305254390160034,0.03718764481056876,0.039371146699132005,0.0429908266648349,0.02118538884962628,0.03891268931225714,0.03620280140196623,0.03892783085790846,0.0351773618935252,0.05775664059052504,0.025913422881852152,0.02142035413707423,0.027839604814046598,0.03100757484571242,0.04007976458401213,0.017399753008779124,0.027198742395191246,0.04215029943046816,0.024477619329400072,0.018499749145102377,0.025634004357276974,0.016165578825923302,0.029671355340208632,0.04359373599406359,0.03913550061099399,0.018601118392383004,0.024618065071354143,0.027510908464722598,0.040884258518096135,0.039189028477664534,0.026707947510461624,0.026406822938647392,0.028976379389987237,0.04660366408550316,0.033165534852219895
 Proceso32,0.0675341195862312,0.047173249643929924,0.04328481911621153,0.0888317580324272,0.06324124959746355,0.054594658279875224,0.055961967574488056,0.03400974549022937,0.05152633458352488,0.054091383448096414,0.05772104009621885,0.0459927689301455,0.04680474505245943,0.07989173463694933,0.0790343933620611,0.06941262205317383,0.07095851276034432,0.09730694455298829,0.05990566372942184,0.1473697918939103,0.05858291066751662,0.041721939502769305,0.07299081383113717,0.08154582876753469,0.0424838653260447,0.06992859693478373,0.046460441709472174,0.07641729089672128,0.08538740924859403,0.046811621979179034,0.0615347575450446,1.0,0.41278573437152594,0.052087998875944695,0.04244002759021012,0.052452250616335926,0.05421009802391951,0.045151701174648146,0.034269736276302656,0.07373203871286539,0.0457494137124998,0.06949068894520191,0.03966839192723732,0.023097475648817943,0.025906931363310536,0.02185621945137757,0.05645556375599862,0.022760527044407175,0.02266856494289672,0.020984369023981653,0.035570274643251264,0.04892557351831942,0.02757647651070888,0.039066691245912846,0.03940742598051411,0.03146325826461442,0.04084368341990743,0.03671202463605752,0.15770554039152032,0.06461963442786195,0.06400040393461995,0.3996197828020354,0.0671855381897318,0.10271145878805028,0.048479843775637105,0.05277353541433269,0.034762064172610144,0.04962220630793843,0.040075396027557664,0.03414079056661076,0.026094665205611094,0.03160594951033268,0.04226955022532761,0.026105322614756923,0.0454954384996607,0.051873317188074745,0.06826974745155127,0.03737744503189149,0.05000750168792199,0.04253304677751386,0.019936843628975066,0.025003750843960997,0.05152122968089348,0.030285360499830636,0.035174769127862875,0.03721825047132248,0.052185062540363446,0.046460441709472174,0.06395738856938499,0.050597856109847905,0.046013238095105456,0.05613328142541709,0.024321407087408826,0.03212109787257582,0.04406354847008949,0.0414083254421357,0.038379789918180446,0.04065757351793963,0.039037093493247174,0.04636404295551121,0.03336161948639397
 Proceso33,0.09113218423976568,0.0386933070236769,0.06871716251859207,0.14786945953809208,0.05074522464798291,0.07070625911554956,0.12091298115037798,0.06437560729619116,0.04226387410012941,0.08873565094161139,0.1115989496466965,0.10927250505342705,0.027641552714467183,0.09945180965858977,0.07358744855348046,0.12056800760526937,0.05952568425994087,0.09908054652071953,0.05142235914328827,0.10476123708316173,0.0510551949733803,0.059230269611338544,0.0828967326810359,0.11370792306640046,0.03484689431025264,0.07245235560022187,0.0476357933015426,0.10311935175539921,0.05946624771565308,0.06437091502552664,0.07125623454089658,0.41278573437152594,1.0000000000000002,0.04436782547080569,0.0487353116872599,0.07260189622495478,0.04668845970075537,0.07818532828622295,0.044644263194955666,0.11248878899069198,0.06927770258164331,0.056998925936608984,0.07320945406589563,0.03552268990493218,0.04781218016373176,0.0537819261546993,0.06112526211537887,0.056007169376549676,0.05578087685768705,0.04518198192012374,0.04376415345804775,0.02832750368047882,0.020357354481251783,0.034332854126329276,0.045633149464593355,0.03573328166569231,0.020938471412204493,0.03387668557613073,0.07148628096545587,0.10288914776549085,0.1019031920527392,0.38118638229608437,0.07749584009190073,0.07371689007577756,0.05112646148420309,0.028230571313442275,0.06038084563823913,0.05166027534820824,0.058008309705465944,0.056007169376549676,0.03745672759834368,0.038886616379273424,0.07600972986817456,0.059649346595282836,0.037317102029893745,0.0948223324924368,0.024435256554493245,0.07033400562513337,0.05537439336317093,0.05482279757643401,0.043607901650011105,0.03691626224211396,0.04808860918935515,0.04471418377530091,0.03709503453340663,0.045791752844282635,0.06798312213765785,0.038108634641234075,0.06120368442281563,0.04446675051105461,0.03774182110001313,0.05262019249915795,0.03808512288497566,0.03648039971063334,0.05421391643702131,0.032606107471759786,0.02951303849409489,0.04001867974350461,0.05123155195785601,0.03169130390771835,0.0410467180659949
 Proceso34,0.09397454785136085,0.04575848284942032,0.07959142896807654,0.14691727663378318,0.0741312494672384,0.1018157704247817,0.02523370547014881,0.05642593056411202,0.0831616887981943,0.06250000000000001,0.09210109202097697,0.14415650183821668,0.04614881170232577,0.08253695556425876,0.06910736907189409,0.0786303495933747,0.10683435892498994,0.08529438595319316,0.092290829442525,0.13117768709832217,0.08273190975162824,0.0667491239234977,0.06487491201346024,0.07119017858086084,0.06545075915650879,0.06804138174397717,0.08052421906425286,0.09114479026995512,0.06205097939010699,0.055149145156532006,0.04182380110237462,0.052087998875944695,0.04436782547080569,1.0000000000000002,0.04504177558317828,0.5252525252525252,0.40505369286819093,0.08244247035736324,0.0838525491562421,0.13858197229633715,0.1084333414387259,0.0743455177183596,0.10694815798662465,0.07561607263018003,0.054879397841514556,0.16835875742536846,0.10437071518085822,0.03506493023706681,0.0349232531718729,0.036369648372665396,0.041099746826339316,0.08867632049640246,0.04673283467733665,0.030093125709660874,0.07142492739258055,0.052201026516646334,0.0288401164445172,0.06716339164744319,0.04475608181710058,0.03220838357578904,0.031899740337170475,0.031128640318234518,0.04204940348119203,0.05274585147528236,0.08180133995712797,0.0565586455978469,0.09135772964771412,0.04998530060235763,0.06537204504606134,0.10769942858527665,0.05025189076296059,0.0599288766633993,0.037569568111143016,0.066072315943808,0.05711069387417749,0.08904945145706855,0.03824602171230635,0.06435835808968975,0.107858371488239,0.03432341955177241,0.047778509087085086,0.030816677568068284,0.0985329278164293,0.1275310719399446,0.05806108452430146,0.0655297582910654,0.066208841281236,0.07455946209653042,0.13685128863392962,0.10022296571715916,0.059073433750694654,0.07000687990688176,0.051094944957080474,0.06471226703926687,0.04525628222014203,0.03572451650247086,0.033259505261886965,0.04593392393350622,0.04410314556309642,0.06746031746031746,0.08443793228037255
 Proceso35,0.07267898674570153,0.020274095915956525,0.06379754195522626,0.05684602194727822,0.052845494259028895,0.07293803836367194,0.039596663575223824,0.03984453914028377,0.05694418956786427,0.035960772441408474,0.0448525206860602,0.04485859315013403,0.01900935558406018,0.047035038021049656,0.03872967854366983,0.03257404541240536,0.05497170021836146,0.05110396726979812,0.03738441907253527,0.0463148275594881,0.03009526063959545,0.023276121755891166,0.034612523447765664,0.023656540038248852,0.05905546548144746,0.026692588859936375,0.04492742776695037,0.04111944677929549,0.028042626811151106,0.04393563749860989,0.05512902995017603,0.04244002759021012,0.0487353116872599,0.04504177558317828,1.0000000000000002,0.023775717316633704,0.027521222165307335,0.036384892151261373,0.027778252769916693,0.057752326159925,0.05104599338015438,0.04199860398960469,0.04075695729696112,0.03350302312987692,0.0234863468925647,0.026418811480546752,0.034393432277011166,0.03065611455598872,0.01644044282479529,0.0209260903824554,0.021497871171221657,0.008349038790054638,0.03999984000095999,0.026309429474578743,0.042029927355415296,0.042127051940465295,0.01851375031101828,0.02329731505238579,0.03611886411389753,0.037216782763810276,0.036860145544306326,0.03419288577277699,0.1431341157238559,0.06362839967512034,0.035160148062134924,0.03328187864626542,0.031143356264935723,0.04429372285505992,0.12309796726329159,0.03537243987229468,0.031542053384331796,0.02380393423708646,0.045984171833983074,0.045980048987170286,0.051326643563089594,0.1053395687389861,0.019805133363629993,0.04145944858733375,0.027201064813172852,0.029378301141713737,0.03213167550303149,0.021760851850538283,0.024481121348601635,0.04392909202501588,0.03279934784206795,0.03470482887448832,0.03562105296509462,0.07019910588585998,0.02834656156153874,0.03931740287517647,0.029663320088781028,0.036833604507431894,0.043296148005567095,0.01612794454267427,0.042609622685568574,0.012012603508282876,0.03131443636982954,0.023589618998834855,0.039636472239599575,0.03175756527293216,0.03974993369224413
 Proceso36,0.06590422836329204,0.039641038618214386,0.0704002811511242,0.11526511118217114,0.08664691496170719,0.11952286093343936,0.034409598368384746,0.07914286364836491,0.08041254206106394,0.11363636363636365,0.14551395103000753,0.13993620363339984,0.04247788349873169,0.040281193624662176,0.059234887775909226,0.10293427583132686,0.05285251583181321,0.08035999998895886,0.07726674092862558,0.1403509519303727,0.05538251809819741,0.07686262754827011,0.09908168380237564,0.06852530558585536,0.06693827641006582,0.06494859166470549,0.10736562541900382,0.08700184525768444,0.08935341032175405,0.05900572873391187,0.07300154374232662,0.052452250616335926,0.07260189622495478,0.5252525252525252,0.023775717316633704,0.9999999999999997,0.4304881796743475,0.08431616286548514,0.08131156281817419,0.09293872955790122,0.08871818844986666,0.07299378103257127,0.09166984970282112,0.06550697201117202,0.05714714155397383,0.14693127920759427,0.0853942215116113,0.04918198007276904,0.048983264189120426,0.06612663340484617,0.044836087446915626,0.04353201188005212,0.04171195161282941,0.02110426997820373,0.03506314617453955,0.061014186837638575,0.021451326281045853,0.052059662425290906,0.03661861239580956,0.03833063830507127,0.03796332734340949,0.022639011140534196,0.026464659533617367,0.05394462082699334,0.08729787268151999,0.10990373178672525,0.10309963220431685,0.04330277378386062,0.04754330548804461,0.07787146844855097,0.04933822002181585,0.0459681724406756,0.045083481733371615,0.032905580272410306,0.04247902850145435,0.08593583427325496,0.07510127899871065,0.05542825098633567,0.132371637735566,0.04595366915195977,0.044676008497014634,0.01891023396222372,0.06718154169301999,0.08143891068448791,0.019001809480680483,0.033509535489749345,0.061909565873363534,0.10248536971814,0.1254055444936373,0.10326002528434577,0.06444374590984872,0.04717041106025189,0.03344396397190723,0.03737392962695627,0.03085655605918776,0.03758033554156026,0.036283096649331235,0.04099887425469976,0.026243194054073903,0.032467532467532464,0.08410418551246597
 Proceso37,0.08627633465727254,0.04005910595575333,0.03783500556373033,0.04628974651040198,0.05731247233330617,0.08384962476441059,0.01991515521285215,0.05453013418055771,0.03580012402937925,0.056373452100212176,0.08593748688698116,0.056197502673471685,0.035121165650767436,0.041141370665676094,0.05342840173914659,0.0765964381782248,0.05378341163622514,0.059448554673555525,0.026134757512076265,0.06826097594080509,0.058510536592078506,0.06020605664371879,0.040960894742838344,0.05099170602367537,0.07748338996087142,0.04091442746214771,0.04438552023962857,0.04624331821620479,0.04365538837195472,0.04304696805483794,0.07167566226204293,0.05421009802391951,0.04668845970075537,0.40505369286819093,0.027521222165307335,0.4304881796743475,0.9999999999999997,0.04182809988342582,0.06302743551120135,0.0614741836894465,0.06601782722034924,0.07242244096829335,0.06201295057506763,0.04814387631160793,0.03374990296916845,0.05314940034527339,0.0423629100929736,0.040664183968112236,0.03374990296916845,0.038271942434842894,0.030892461453939826,0.017996365101337224,0.04598384670004314,0.04071488113774154,0.04831763667752127,0.045402460476450184,0.02128342153679387,0.028695654886167883,0.021626184295795683,0.015846089618050948,0.015694241314094713,0.02339771885232969,0.02188126184297976,0.02676119158464062,0.0769907297915491,0.04304348232925183,0.051146323163052024,0.03580319370775825,0.03439564660090581,0.054218911957482976,0.027195576545960193,0.032939377165535716,0.040664183968112236,0.027206683581974,0.031609901116071745,0.07723115363484957,0.023285450948641664,0.06874300074348808,0.06254072988376248,0.021108323432916305,0.03693859876718185,0.04169381992250833,0.055546412865531414,0.05891773747558976,0.09426538849873187,0.08311812052859677,0.05758592311406531,0.056490662123163636,0.08887426058485026,0.09039863291515965,0.058611051627741224,0.03342942627768767,0.03686909993089221,0.046351743495682225,0.05102505715941723,0.020714547289940027,0.04499887504218575,0.04519774011299436,0.04339630366027463,0.048320101800181856,0.07947226820199306
 Proceso38,0.06443562986700925,0.05617055728654617,0.06823295866225597,0.10751672122006375,0.0636475667499418,0.06097013950210627,0.03159499691879316,0.0672863110252489,0.08203893161346494,0.057967361970021045,0.07157750804857643,0.08973893858889796,0.06500553440017198,0.08823532276397707,0.07416770790872963,0.10239077579421858,0.049773681347060436,0.07119778384165573,0.11466109797512906,0.0758062747204808,0.059641697861562246,0.09492610606514047,0.03610202407159216,0.04544232484793811,0.04552809416685619,0.06310687047189611,0.07966338651905386,0.076081291909346,0.047652149610267786,0.0655108432649497,0.04189389841376955,0.045151701174648146,0.07818532828622295,0.08244247035736324,0.036384892151261373,0.08431616286548514,0.04182809988342582,1.0,0.06480948092065159,0.10240394587283687,0.04978191044215625,0.06702310971854014,0.07651957477623635,0.06683188790311696,0.04580948043901245,0.04216023230039698,0.0784092315364258,0.05017671368653795,0.04164498221728405,0.047224857611471265,0.04955483314409961,0.09252598263092203,0.049648199577733386,0.0394737124505839,0.05962053052581392,0.037348940151324256,0.02407371075643514,0.056063298740567445,0.050701832131868414,0.03177354158795988,0.03146906530913596,0.05196802063569669,0.026999922375334766,0.04127676117594292,0.044531760987493826,0.04130979907199706,0.042073952440704256,0.05154169661122504,0.02425244798659557,0.04181392807211495,0.0587254659573354,0.0937958099221084,0.06063019570456668,0.031173177668030638,0.05633964842285539,0.07814415995800322,0.017558806197323525,0.11592610393750663,0.06109356341291617,0.049487725464772314,0.031335979306658414,0.025723605647543644,0.054832261369928775,0.0856824984757684,0.035541241855597316,0.02734982797439646,0.0513188992657502,0.08713182900521514,0.06397097159825024,0.06661744534712792,0.04931036808535547,0.0653117665223657,0.06539740885517172,0.04766229835241309,0.040924841768809464,0.029820326101959147,0.05244066922850169,0.05925647483485324,0.06358819687144784,0.04306146889201562,0.06741840337602109
